person_id,positive_neighbor_count,has_positive_neighbor,positive_component_id,positive_component_size,is_isolated_positive
4313,1,1,28,2,0
20285,1,1,19,2,0
35523,1,1,12,2,0
55679,1,1,23,2,0
67944,1,1,9,2,0
71448,1,1,9,2,0
77772,1,1,26,2,0
80681,1,1,13,2,0
98812,1,1,3,2,0
133653,1,1,7,2,0
158618,1,1,7,2,0
161299,1,1,5,2,0
189716,1,1,6,2,0
191163,1,1,18,2,0
192952,1,1,6,2,0
209389,1,1,19,2,0
221153,1,1,25,2,0
221309,1,1,30,2,0
261373,1,1,16,2,0
300073,1,1,10,2,0
302153,1,1,14,2,0
306542,1,1,21,2,0
307816,1,1,30,2,0
310334,1,1,20,2,0
311271,1,1,28,2,0
334788,1,1,17,2,0
337544,1,1,1,2,0
347074,1,1,23,2,0
371581,1,1,26,2,0
401385,1,1,29,2,0
434057,1,1,2,2,0
474070,1,1,4,2,0
477150,1,1,24,2,0
488323,1,1,0,2,0
514246,1,1,5,2,0
526743,1,1,8,2,0
533686,1,1,16,2,0
537883,1,1,11,2,0
553965,1,1,18,2,0
554587,1,1,11,2,0
590425,1,1,29,2,0
606261,1,1,15,2,0
612122,1,1,10,2,0
621307,1,1,20,2,0
653514,1,1,24,2,0
662315,1,1,0,2,0
690478,1,1,8,2,0
817636,1,1,2,2,0
831759,1,1,4,2,0
841590,1,1,31,2,0
847845,1,1,1,2,0
875301,1,1,13,2,0
875830,1,1,15,2,0
891642,1,1,27,2,0
898643,1,1,27,2,0
909120,1,1,22,2,0
911404,1,1,14,2,0
916895,1,1,12,2,0
937833,1,1,31,2,0
944253,1,1,17,2,0
953163,1,1,25,2,0
958682,1,1,22,2,0
968254,1,1,21,2,0
992779,1,1,3,2,0
